"","STID","STNM","TIME","TAIR","RELH","PRES","WSPD","SRAD","DATE","MONTH","DAY","YMDL","UTC"
"14126","BOIS",12,2021-03-09 01:05:00,10.9,37,871.19,6.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:05:00
"14127","BOIS",12,2021-03-09 01:10:00,10.6,38,871.21,6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:10:00
"14128","BOIS",12,2021-03-09 01:15:00,10.4,38,871.24,5.6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:15:00
"14129","BOIS",12,2021-03-09 01:20:00,10.1,39,871.29,5.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:20:00
"14130","BOIS",12,2021-03-09 01:25:00,9.7,40,871.37,5.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:25:00
"14131","BOIS",12,2021-03-09 01:30:00,9.2,42,871.37,4.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:30:00
"14132","BOIS",12,2021-03-09 01:35:00,8.9,43,871.38,5.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:35:00
"14133","BOIS",12,2021-03-09 01:40:00,9.1,43,871.37,5.6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:40:00
"14134","BOIS",12,2021-03-09 01:45:00,9.4,42,871.26,6.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:45:00
"14135","BOIS",12,2021-03-09 01:50:00,9.3,42,871.19,6.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:50:00
"14136","BOIS",12,2021-03-09 01:55:00,9.2,42,871.15,7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 07:55:00
"14137","BOIS",12,2021-03-09 02:00:00,9,42,871.12,6.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:00:00
"14138","BOIS",12,2021-03-09 02:05:00,8.1,44,871.11,5.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:05:00
"14139","BOIS",12,2021-03-09 02:10:00,6.5,49,871.07,5.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:10:00
"14140","BOIS",12,2021-03-09 02:15:00,6,51,871.07,5.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:15:00
"14141","BOIS",12,2021-03-09 02:20:00,5.7,52,871.05,4.6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:20:00
"14142","BOIS",12,2021-03-09 02:25:00,6.8,51,871.04,4.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:25:00
"14143","BOIS",12,2021-03-09 02:30:00,7.6,48,871.03,5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:30:00
"14144","BOIS",12,2021-03-09 02:35:00,7.6,47,870.99,5.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:35:00
"14145","BOIS",12,2021-03-09 02:40:00,7.9,47,870.97,5.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:40:00
"14146","BOIS",12,2021-03-09 02:45:00,8.2,47,870.95,6.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:45:00
"14147","BOIS",12,2021-03-09 02:50:00,8.9,46,870.92,6.9,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:50:00
"14148","BOIS",12,2021-03-09 02:55:00,9.2,45,870.88,6.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 08:55:00
"14149","BOIS",12,2021-03-09 03:00:00,9.2,44,870.84,6.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:00:00
"14150","BOIS",12,2021-03-09 03:05:00,8.4,46,870.73,6.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:05:00
"14151","BOIS",12,2021-03-09 03:10:00,7.9,48,870.67,7.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:10:00
"14152","BOIS",12,2021-03-09 03:15:00,7.7,49,870.65,6.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:15:00
"14153","BOIS",12,2021-03-09 03:20:00,7.3,50,870.57,6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:20:00
"14154","BOIS",12,2021-03-09 03:25:00,7.3,51,870.47,6.9,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:25:00
"14155","BOIS",12,2021-03-09 03:30:00,8,51,870.41,7.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:30:00
"14156","BOIS",12,2021-03-09 03:35:00,8.8,48,870.41,7.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:35:00
"14157","BOIS",12,2021-03-09 03:40:00,8.3,49,870.4,6.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:40:00
"14158","BOIS",12,2021-03-09 03:45:00,7.8,51,870.34,6.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:45:00
"14159","BOIS",12,2021-03-09 03:50:00,8.1,51,870.32,6.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:50:00
"14160","BOIS",12,2021-03-09 03:55:00,8.4,49,870.31,5.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 09:55:00
"14161","BOIS",12,2021-03-09 04:00:00,7.8,50,870.29,5.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:00:00
"14162","BOIS",12,2021-03-09 04:05:00,7,52,870.25,4.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:05:00
"14163","BOIS",12,2021-03-09 04:10:00,6.6,53,870.24,4.6,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:10:00
"14164","BOIS",12,2021-03-09 04:15:00,6.7,54,870.2,5.5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:15:00
"14165","BOIS",12,2021-03-09 04:20:00,6.8,53,870.12,6.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:20:00
"14166","BOIS",12,2021-03-09 04:25:00,6.8,54,870.05,7.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:25:00
"14167","BOIS",12,2021-03-09 04:30:00,6.9,54,870.07,8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:30:00
"14168","BOIS",12,2021-03-09 04:35:00,6.7,54,870.04,7.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:35:00
"14169","BOIS",12,2021-03-09 04:40:00,6.6,55,870.02,7.5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:40:00
"14170","BOIS",12,2021-03-09 04:45:00,6.3,56,870.05,7.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:45:00
"14171","BOIS",12,2021-03-09 04:50:00,5.9,57,869.98,7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:50:00
"14172","BOIS",12,2021-03-09 04:55:00,5.7,58,869.89,6.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 10:55:00
"14173","BOIS",12,2021-03-09 05:00:00,5.7,58,869.81,6.4,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:00:00
"14174","BOIS",12,2021-03-09 05:05:00,5.5,59,869.75,6.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:05:00
"14175","BOIS",12,2021-03-09 05:10:00,5.7,59,869.67,7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:10:00
"14176","BOIS",12,2021-03-09 05:15:00,6.2,57,869.64,8.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:15:00
"14177","BOIS",12,2021-03-09 05:20:00,6.7,56,869.61,8.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:20:00
"14178","BOIS",12,2021-03-09 05:25:00,6.5,56,869.71,7.5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:25:00
"14179","BOIS",12,2021-03-09 05:30:00,6.7,56,869.72,7.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:30:00
"14180","BOIS",12,2021-03-09 05:35:00,6.5,56,869.75,5.9,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:35:00
"14181","BOIS",12,2021-03-09 05:40:00,6.3,57,869.8,5.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:40:00
"14182","BOIS",12,2021-03-09 05:45:00,6.5,57,869.77,5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:45:00
"14183","BOIS",12,2021-03-09 05:50:00,7,56,869.67,5.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:50:00
"14184","BOIS",12,2021-03-09 05:55:00,7.5,55,869.66,7.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 11:55:00
"14185","BOIS",12,2021-03-09 06:00:00,7.9,53,869.63,7.5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:00:00
"14186","BOIS",12,2021-03-09 06:05:00,8.1,52,869.53,7.9,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:05:00
"14187","BOIS",12,2021-03-09 06:10:00,8.5,51,869.42,8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:10:00
"14188","BOIS",12,2021-03-09 06:15:00,8,52,869.4,7.1,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:15:00
"14189","BOIS",12,2021-03-09 06:20:00,8,52,869.35,7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:20:00
"14190","BOIS",12,2021-03-09 06:25:00,7.7,52,869.35,7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:25:00
"14191","BOIS",12,2021-03-09 06:30:00,7.2,54,869.42,7.2,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:30:00
"14192","BOIS",12,2021-03-09 06:35:00,7.6,53,869.46,7.5,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:35:00
"14193","BOIS",12,2021-03-09 06:40:00,7.6,53,869.5,7.7,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:40:00
"14194","BOIS",12,2021-03-09 06:45:00,7.6,53,869.53,7.8,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:45:00
"14195","BOIS",12,2021-03-09 06:50:00,7.7,53,869.54,7.9,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:50:00
"14196","BOIS",12,2021-03-09 06:55:00,7.6,53,869.62,7.3,0,2021-03-09,"03","09",2021-03-09,2021-03-09 12:55:00
"14197","BOIS",12,2021-03-09 07:00:00,7.5,53,869.69,7.2,2,2021-03-09,"03","09",2021-03-09,2021-03-09 13:00:00
"14198","BOIS",12,2021-03-09 07:05:00,7.2,54,869.72,6.9,6,2021-03-09,"03","09",2021-03-09,2021-03-09 13:05:00
"14199","BOIS",12,2021-03-09 07:10:00,7,54,869.67,6.5,6,2021-03-09,"03","09",2021-03-09,2021-03-09 13:10:00
"14200","BOIS",12,2021-03-09 07:15:00,6.9,55,869.63,6.6,9,2021-03-09,"03","09",2021-03-09,2021-03-09 13:15:00
"14201","BOIS",12,2021-03-09 07:20:00,7.1,54,869.62,6.6,14,2021-03-09,"03","09",2021-03-09,2021-03-09 13:20:00
"14202","BOIS",12,2021-03-09 07:25:00,7.2,54,869.61,6.7,19,2021-03-09,"03","09",2021-03-09,2021-03-09 13:25:00
"14203","BOIS",12,2021-03-09 07:30:00,7.2,54,869.61,5.9,25,2021-03-09,"03","09",2021-03-09,2021-03-09 13:30:00
"14204","BOIS",12,2021-03-09 07:35:00,7,55,869.77,5.7,55,2021-03-09,"03","09",2021-03-09,2021-03-09 13:35:00
"14205","BOIS",12,2021-03-09 07:40:00,7.2,55,869.82,6,64,2021-03-09,"03","09",2021-03-09,2021-03-09 13:40:00
"14206","BOIS",12,2021-03-09 07:45:00,7.1,55,869.82,5.4,40,2021-03-09,"03","09",2021-03-09,2021-03-09 13:45:00
"14207","BOIS",12,2021-03-09 07:50:00,7.3,54,869.84,5.4,42,2021-03-09,"03","09",2021-03-09,2021-03-09 13:50:00
"14208","BOIS",12,2021-03-09 07:55:00,7.8,52,869.78,6.1,98,2021-03-09,"03","09",2021-03-09,2021-03-09 13:55:00
"14209","BOIS",12,2021-03-09 08:00:00,8.9,49,869.73,6.4,182,2021-03-09,"03","09",2021-03-09,2021-03-09 14:00:00
"14210","BOIS",12,2021-03-09 08:05:00,9.9,46,869.75,6.7,229,2021-03-09,"03","09",2021-03-09,2021-03-09 14:05:00
"14211","BOIS",12,2021-03-09 08:10:00,10.6,44,869.65,6.4,270,2021-03-09,"03","09",2021-03-09,2021-03-09 14:10:00
"14212","BOIS",12,2021-03-09 08:15:00,11.1,42,869.71,6.2,218,2021-03-09,"03","09",2021-03-09,2021-03-09 14:15:00
"14213","BOIS",12,2021-03-09 08:20:00,11.2,42,869.85,5.7,213,2021-03-09,"03","09",2021-03-09,2021-03-09 14:20:00
"14214","BOIS",12,2021-03-09 08:25:00,11.9,40,869.76,5.9,252,2021-03-09,"03","09",2021-03-09,2021-03-09 14:25:00
"14215","BOIS",12,2021-03-09 08:30:00,12,39,869.7,5.3,248,2021-03-09,"03","09",2021-03-09,2021-03-09 14:30:00
"14216","BOIS",12,2021-03-09 08:35:00,12.2,38,869.6,5.7,241,2021-03-09,"03","09",2021-03-09,2021-03-09 14:35:00
"14217","BOIS",12,2021-03-09 08:40:00,12.4,37,869.8,6.4,278,2021-03-09,"03","09",2021-03-09,2021-03-09 14:40:00
"14218","BOIS",12,2021-03-09 08:45:00,12.6,36,869.83,7.7,310,2021-03-09,"03","09",2021-03-09,2021-03-09 14:45:00
"14219","BOIS",12,2021-03-09 08:50:00,12.7,35,869.78,7.1,331,2021-03-09,"03","09",2021-03-09,2021-03-09 14:50:00
"14220","BOIS",12,2021-03-09 08:55:00,12.9,35,869.61,7.6,349,2021-03-09,"03","09",2021-03-09,2021-03-09 14:55:00
"14221","BOIS",12,2021-03-09 09:00:00,13.2,34,869.57,8,348,2021-03-09,"03","09",2021-03-09,2021-03-09 15:00:00
"14222","BOIS",12,2021-03-09 09:05:00,13.6,33,869.56,8,362,2021-03-09,"03","09",2021-03-09,2021-03-09 15:05:00
"14223","BOIS",12,2021-03-09 09:10:00,13.9,33,869.56,7.9,358,2021-03-09,"03","09",2021-03-09,2021-03-09 15:10:00
"14224","BOIS",12,2021-03-09 09:15:00,14.3,32,869.64,7.4,346,2021-03-09,"03","09",2021-03-09,2021-03-09 15:15:00
"14225","BOIS",12,2021-03-09 09:20:00,14.7,32,869.75,6.2,334,2021-03-09,"03","09",2021-03-09,2021-03-09 15:20:00
"14226","BOIS",12,2021-03-09 09:25:00,15.4,30,869.83,8,391,2021-03-09,"03","09",2021-03-09,2021-03-09 15:25:00
"14227","BOIS",12,2021-03-09 09:30:00,16,29,869.85,7.2,455,2021-03-09,"03","09",2021-03-09,2021-03-09 15:30:00
"14228","BOIS",12,2021-03-09 09:35:00,16.2,28,869.72,9.1,456,2021-03-09,"03","09",2021-03-09,2021-03-09 15:35:00
"14229","BOIS",12,2021-03-09 09:40:00,16.4,28,869.8,8.2,449,2021-03-09,"03","09",2021-03-09,2021-03-09 15:40:00
"14230","BOIS",12,2021-03-09 09:45:00,16.4,28,869.75,9,439,2021-03-09,"03","09",2021-03-09,2021-03-09 15:45:00
"14231","BOIS",12,2021-03-09 09:50:00,16.6,27,869.61,8.8,424,2021-03-09,"03","09",2021-03-09,2021-03-09 15:50:00
"14232","BOIS",12,2021-03-09 09:55:00,16.7,27,869.57,9,373,2021-03-09,"03","09",2021-03-09,2021-03-09 15:55:00
"14233","BOIS",12,2021-03-09 10:00:00,16.8,26,869.58,9.3,421,2021-03-09,"03","09",2021-03-09,2021-03-09 16:00:00
"14234","BOIS",12,2021-03-09 10:05:00,17.1,26,869.59,10.8,480,2021-03-09,"03","09",2021-03-09,2021-03-09 16:05:00
"14235","BOIS",12,2021-03-09 10:10:00,17.2,26,869.56,11,467,2021-03-09,"03","09",2021-03-09,2021-03-09 16:10:00
"14236","BOIS",12,2021-03-09 10:15:00,17.9,25,869.58,10.8,584,2021-03-09,"03","09",2021-03-09,2021-03-09 16:15:00
"14237","BOIS",12,2021-03-09 10:20:00,18.3,24,869.5,10.5,594,2021-03-09,"03","09",2021-03-09,2021-03-09 16:20:00
"14238","BOIS",12,2021-03-09 10:25:00,18.4,24,869.37,9.6,476,2021-03-09,"03","09",2021-03-09,2021-03-09 16:25:00
"14239","BOIS",12,2021-03-09 10:30:00,18.3,24,869.33,9.2,494,2021-03-09,"03","09",2021-03-09,2021-03-09 16:30:00
"14240","BOIS",12,2021-03-09 10:35:00,18.4,24,869.32,9.3,449,2021-03-09,"03","09",2021-03-09,2021-03-09 16:35:00
"14241","BOIS",12,2021-03-09 10:40:00,18.3,24,869.34,9.2,419,2021-03-09,"03","09",2021-03-09,2021-03-09 16:40:00
"14242","BOIS",12,2021-03-09 10:45:00,18.3,24,869.26,8.9,401,2021-03-09,"03","09",2021-03-09,2021-03-09 16:45:00
"14243","BOIS",12,2021-03-09 10:50:00,18.3,23,869.21,10,368,2021-03-09,"03","09",2021-03-09,2021-03-09 16:50:00
"14244","BOIS",12,2021-03-09 10:55:00,18.4,24,869.21,9,384,2021-03-09,"03","09",2021-03-09,2021-03-09 16:55:00
"14245","BOIS",12,2021-03-09 11:00:00,18.4,23,869.11,9.8,388,2021-03-09,"03","09",2021-03-09,2021-03-09 17:00:00
"14246","BOIS",12,2021-03-09 11:05:00,18.8,23,869.11,8.8,441,2021-03-09,"03","09",2021-03-09,2021-03-09 17:05:00
"14247","BOIS",12,2021-03-09 11:10:00,18.8,23,869.06,9.9,411,2021-03-09,"03","09",2021-03-09,2021-03-09 17:10:00
"14248","BOIS",12,2021-03-09 11:15:00,18.9,22,869,9.8,435,2021-03-09,"03","09",2021-03-09,2021-03-09 17:15:00
"14249","BOIS",12,2021-03-09 11:20:00,19.2,22,868.91,10.1,545,2021-03-09,"03","09",2021-03-09,2021-03-09 17:20:00
"14250","BOIS",12,2021-03-09 11:25:00,19.7,21,868.8,10.4,519,2021-03-09,"03","09",2021-03-09,2021-03-09 17:25:00
"14251","BOIS",12,2021-03-09 11:30:00,19.8,21,868.81,9.5,539,2021-03-09,"03","09",2021-03-09,2021-03-09 17:30:00
"14252","BOIS",12,2021-03-09 11:35:00,19.6,22,868.76,9.6,489,2021-03-09,"03","09",2021-03-09,2021-03-09 17:35:00
"14253","BOIS",12,2021-03-09 11:40:00,19.5,21,868.66,11.2,508,2021-03-09,"03","09",2021-03-09,2021-03-09 17:40:00
"14254","BOIS",12,2021-03-09 11:45:00,19.9,21,868.61,10.7,537,2021-03-09,"03","09",2021-03-09,2021-03-09 17:45:00
"14255","BOIS",12,2021-03-09 11:50:00,20.1,20,868.58,10.2,539,2021-03-09,"03","09",2021-03-09,2021-03-09 17:50:00
"14256","BOIS",12,2021-03-09 11:55:00,20.2,20,868.5,10.4,605,2021-03-09,"03","09",2021-03-09,2021-03-09 17:55:00
"14257","BOIS",12,2021-03-09 12:00:00,20.3,20,868.34,11.5,634,2021-03-09,"03","09",2021-03-09,2021-03-09 18:00:00
"14258","BOIS",12,2021-03-09 12:05:00,20.1,20,868.3,12.5,692,2021-03-09,"03","09",2021-03-09,2021-03-09 18:05:00
"14259","BOIS",12,2021-03-09 12:10:00,20.7,19,868.23,12.8,792,2021-03-09,"03","09",2021-03-09,2021-03-09 18:10:00
"14260","BOIS",12,2021-03-09 12:15:00,21.3,19,868.21,12.9,742,2021-03-09,"03","09",2021-03-09,2021-03-09 18:15:00
"14261","BOIS",12,2021-03-09 12:20:00,21.7,18,868.24,11,701,2021-03-09,"03","09",2021-03-09,2021-03-09 18:20:00
"14262","BOIS",12,2021-03-09 12:25:00,21.7,18,868.15,10.6,602,2021-03-09,"03","09",2021-03-09,2021-03-09 18:25:00
"14263","BOIS",12,2021-03-09 12:30:00,21.9,17,868.05,11.3,692,2021-03-09,"03","09",2021-03-09,2021-03-09 18:30:00
"14264","BOIS",12,2021-03-09 12:35:00,22.6,16,867.99,10.7,671,2021-03-09,"03","09",2021-03-09,2021-03-09 18:35:00
"14265","BOIS",12,2021-03-09 12:40:00,22.1,16,867.89,12.7,670,2021-03-09,"03","09",2021-03-09,2021-03-09 18:40:00
"14266","BOIS",12,2021-03-09 12:45:00,22.1,16,867.79,11.8,640,2021-03-09,"03","09",2021-03-09,2021-03-09 18:45:00
"14267","BOIS",12,2021-03-09 12:50:00,21.9,16,867.63,12.5,486,2021-03-09,"03","09",2021-03-09,2021-03-09 18:50:00
"14268","BOIS",12,2021-03-09 12:55:00,21.6,16,867.57,12.4,475,2021-03-09,"03","09",2021-03-09,2021-03-09 18:55:00
"14269","BOIS",12,2021-03-09 13:00:00,21.5,16,867.46,13.3,451,2021-03-09,"03","09",2021-03-09,2021-03-09 19:00:00
"14270","BOIS",12,2021-03-09 13:05:00,21.6,16,867.45,12.8,495,2021-03-09,"03","09",2021-03-09,2021-03-09 19:05:00
"14271","BOIS",12,2021-03-09 13:10:00,21.6,16,867.44,13.4,458,2021-03-09,"03","09",2021-03-09,2021-03-09 19:10:00
"14272","BOIS",12,2021-03-09 13:15:00,21.4,16,867.48,12.6,476,2021-03-09,"03","09",2021-03-09,2021-03-09 19:15:00
"14273","BOIS",12,2021-03-09 13:20:00,21.8,16,867.39,12.8,566,2021-03-09,"03","09",2021-03-09,2021-03-09 19:20:00
"14274","BOIS",12,2021-03-09 13:25:00,21.8,16,867.24,13.7,418,2021-03-09,"03","09",2021-03-09,2021-03-09 19:25:00
"14275","BOIS",12,2021-03-09 13:30:00,21.8,15,867.22,12.2,528,2021-03-09,"03","09",2021-03-09,2021-03-09 19:30:00
"14276","BOIS",12,2021-03-09 13:35:00,22.5,15,867.1,12.4,869,2021-03-09,"03","09",2021-03-09,2021-03-09 19:35:00
"14277","BOIS",12,2021-03-09 13:40:00,23,15,867.06,12.4,641,2021-03-09,"03","09",2021-03-09,2021-03-09 19:40:00
"14278","BOIS",12,2021-03-09 13:45:00,22.1,15,866.99,12.9,519,2021-03-09,"03","09",2021-03-09,2021-03-09 19:45:00
"14279","BOIS",12,2021-03-09 13:50:00,22.7,15,866.87,12.5,805,2021-03-09,"03","09",2021-03-09,2021-03-09 19:50:00
"14280","BOIS",12,2021-03-09 13:55:00,23.2,15,866.83,11,732,2021-03-09,"03","09",2021-03-09,2021-03-09 19:55:00
"14281","BOIS",12,2021-03-09 14:00:00,23.1,15,866.67,11.6,644,2021-03-09,"03","09",2021-03-09,2021-03-09 20:00:00
"14282","BOIS",12,2021-03-09 14:05:00,22.8,14,866.51,12,332,2021-03-09,"03","09",2021-03-09,2021-03-09 20:05:00
"14283","BOIS",12,2021-03-09 14:10:00,22.1,14,866.61,10,243,2021-03-09,"03","09",2021-03-09,2021-03-09 20:10:00
"14284","BOIS",12,2021-03-09 14:15:00,22,15,866.61,9.9,206,2021-03-09,"03","09",2021-03-09,2021-03-09 20:15:00
"14285","BOIS",12,2021-03-09 14:20:00,21.7,15,866.47,11.1,198,2021-03-09,"03","09",2021-03-09,2021-03-09 20:20:00
"14286","BOIS",12,2021-03-09 14:25:00,21.6,15,866.34,11.7,214,2021-03-09,"03","09",2021-03-09,2021-03-09 20:25:00
"14287","BOIS",12,2021-03-09 14:30:00,21.7,15,866.33,12.1,248,2021-03-09,"03","09",2021-03-09,2021-03-09 20:30:00
"14288","BOIS",12,2021-03-09 14:35:00,21.7,15,866.36,10.6,251,2021-03-09,"03","09",2021-03-09,2021-03-09 20:35:00
"14289","BOIS",12,2021-03-09 14:40:00,21.9,15,866.27,10.1,246,2021-03-09,"03","09",2021-03-09,2021-03-09 20:40:00
"14290","BOIS",12,2021-03-09 14:45:00,22,15,866.23,9.7,299,2021-03-09,"03","09",2021-03-09,2021-03-09 20:45:00
"14291","BOIS",12,2021-03-09 14:50:00,22.3,15,866.13,8.4,312,2021-03-09,"03","09",2021-03-09,2021-03-09 20:50:00
"14292","BOIS",12,2021-03-09 14:55:00,22.7,14,866.06,8.9,349,2021-03-09,"03","09",2021-03-09,2021-03-09 20:55:00
"14293","BOIS",12,2021-03-09 15:00:00,23.1,13,865.97,8.6,300,2021-03-09,"03","09",2021-03-09,2021-03-09 21:00:00
"14294","BOIS",12,2021-03-09 15:05:00,23.5,13,865.83,11,330,2021-03-09,"03","09",2021-03-09,2021-03-09 21:05:00
"14295","BOIS",12,2021-03-09 15:10:00,23.7,12,865.68,13.4,293,2021-03-09,"03","09",2021-03-09,2021-03-09 21:10:00
"14296","BOIS",12,2021-03-09 15:15:00,23.3,13,865.67,13.9,214,2021-03-09,"03","09",2021-03-09,2021-03-09 21:15:00
"14297","BOIS",12,2021-03-09 15:20:00,23.1,14,865.7,13.8,215,2021-03-09,"03","09",2021-03-09,2021-03-09 21:20:00
"14298","BOIS",12,2021-03-09 15:25:00,22.9,14,865.7,13,200,2021-03-09,"03","09",2021-03-09,2021-03-09 21:25:00
"14299","BOIS",12,2021-03-09 15:30:00,22.7,14,865.71,12.8,183,2021-03-09,"03","09",2021-03-09,2021-03-09 21:30:00
"14300","BOIS",12,2021-03-09 15:35:00,22.4,14,865.63,14.4,187,2021-03-09,"03","09",2021-03-09,2021-03-09 21:35:00
"14301","BOIS",12,2021-03-09 15:40:00,22.2,14,865.67,12.4,170,2021-03-09,"03","09",2021-03-09,2021-03-09 21:40:00
"14302","BOIS",12,2021-03-09 15:45:00,22.2,14,865.6,13.5,170,2021-03-09,"03","09",2021-03-09,2021-03-09 21:45:00
"14303","BOIS",12,2021-03-09 15:50:00,22.3,14,865.62,12.7,154,2021-03-09,"03","09",2021-03-09,2021-03-09 21:50:00
"14304","BOIS",12,2021-03-09 15:55:00,22.5,14,865.51,15.2,122,2021-03-09,"03","09",2021-03-09,2021-03-09 21:55:00
"14305","BOIS",12,2021-03-09 16:00:00,22.5,14,865.54,14.5,115,2021-03-09,"03","09",2021-03-09,2021-03-09 22:00:00
"14306","BOIS",12,2021-03-09 16:05:00,22.4,15,865.52,14.7,116,2021-03-09,"03","09",2021-03-09,2021-03-09 22:05:00
"14307","BOIS",12,2021-03-09 16:10:00,22.4,15,865.49,15,113,2021-03-09,"03","09",2021-03-09,2021-03-09 22:10:00
"14308","BOIS",12,2021-03-09 16:15:00,22.5,15,865.47,15.3,116,2021-03-09,"03","09",2021-03-09,2021-03-09 22:15:00
"14309","BOIS",12,2021-03-09 16:20:00,22.4,15,865.49,15.2,154,2021-03-09,"03","09",2021-03-09,2021-03-09 22:20:00
"14310","BOIS",12,2021-03-09 16:25:00,22.4,16,865.53,13.9,245,2021-03-09,"03","09",2021-03-09,2021-03-09 22:25:00
"14311","BOIS",12,2021-03-09 16:30:00,22.9,16,865.5,14.9,293,2021-03-09,"03","09",2021-03-09,2021-03-09 22:30:00
"14312","BOIS",12,2021-03-09 16:35:00,23,16,865.51,15.8,251,2021-03-09,"03","09",2021-03-09,2021-03-09 22:35:00
"14313","BOIS",12,2021-03-09 16:40:00,22.8,16,865.58,14.4,287,2021-03-09,"03","09",2021-03-09,2021-03-09 22:40:00
"14314","BOIS",12,2021-03-09 16:45:00,23,16,865.46,15.5,275,2021-03-09,"03","09",2021-03-09,2021-03-09 22:45:00
"14315","BOIS",12,2021-03-09 16:50:00,22.7,16,865.46,14.6,210,2021-03-09,"03","09",2021-03-09,2021-03-09 22:50:00
"14316","BOIS",12,2021-03-09 16:55:00,22.2,16,865.41,12.6,159,2021-03-09,"03","09",2021-03-09,2021-03-09 22:55:00
"14317","BOIS",12,2021-03-09 17:00:00,22,16,865.49,12.1,131,2021-03-09,"03","09",2021-03-09,2021-03-09 23:00:00
"14318","BOIS",12,2021-03-09 17:05:00,21.7,17,865.51,11.6,122,2021-03-09,"03","09",2021-03-09,2021-03-09 23:05:00
"14319","BOIS",12,2021-03-09 17:10:00,21.5,17,865.52,11.2,108,2021-03-09,"03","09",2021-03-09,2021-03-09 23:10:00
